"ph","Hardness","Solids","Chloramines","Sulfate","Conductivity","Organic_carbon","Trihalomethanes","Turbidity","Potability"
0.368601740966535,0.259155148074242,-0.139449582987383,0.112397686940784,0.838805286732073,1.70869338372241,-1.18047035502594,1.27324060533107,-1.28610124760158,0
-2.11043921209396,-2.03610283336833,-0.385927733785693,-0.307646742720927,-0.0713384013369246,2.06226017472832,0.27055593677582,-0.622393287191223,0.684113454309534,0
0.63872371445736,0.847535448100734,-0.24001069673929,1.36038618281213,-0.00654040705991513,-0.0940177620029889,0.780997630271905,0.00147137883173921,-1.16718727924006,0
0.775234427876049,0.547567782123405,0.000493229145676268,0.591917458438484,0.557994254864265,-0.778711083848843,1.25494285011185,2.09863145243766,0.848282021542263,0
1.26162223344234,-0.464358197737666,-0.460178319409176,-0.363642419432762,-0.570783256836929,-0.343886410897773,-0.824231342041466,-2.12663260020887,0.138764347403918,0
-0.938775351024294,-0.245019181586628,0.768037955698364,0.26694209405928,-0.171365406439147,-1.80314113698742,-1.77900465850157,-0.709639884267777,-1.80306209742148,0
1.97141640892499,1.57246393925683,0.768155284337468,0.247069298123851,1.44597265838526,-1.76375042319773,-0.149713022000782,1.1256416535923,-1.65790184246633,0
0.975371746990395,0.212654418807452,-0.951352384101325,-1.61663352707417,-0.735594630394987,0.598862910794566,-0.580731399937222,-0.222440934182175,0.556955847451741,0
-0.412674029050827,-2.35345128591764,-0.881387494454903,0.430739225905278,-1.57252062539302,-0.455675487785438,-0.477280519949185,-0.770784586555763,-0.476393348685271,0
2.57131015354112,0.93863129885915,0.395778973913705,1.23488211972919,1.69655283430663,1.70345765725756,1.10116619578157,0.344995683451131,0.51740757156238,0
0.175526673466346,-0.938227571389604,1.19044734747299,0.270626115026723,-0.172669452220282,-0.0101664175986783,0.393523712169901,0.763135473894463,-0.390186123659005,0
0.560569656307561,0.678952749929772,-0.370235458893288,0.624165965160257,0.126965513668906,-0.768420654784561,0.0727822428222798,0.623778236741072,0.0575768213893157,0
0.0244805884452357,-1.20635007360096,-0.374437173083019,-2.22113212454008,-1.24180709014846,-0.971122701414441,0.497123678218428,0.810168690373324,-0.667659779108026,0
-0.28911008615861,-1.40495461487672,0.606400922143577,-0.179430253364735,-0.829614110611645,-0.574621882752776,1.53736030306167,0.625267221950727,0.573037024311912,0
0.260573679755846,0.27297905270252,0.726904359426756,-1.29476254481117,-0.0633604890094001,0.228152863465168,-0.319409735294607,0.241355033533939,1.03871660691013,0
-0.460085155534931,-0.293086534817878,2.17266218322521,1.58381872028083,0.741531953997501,1.12018830374391,-0.829823042784011,0.536341256425744,0.524822338955243,0
-0.0181950380206618,0.446472522430804,1.02257351132965,1.87767518900313,0.00650138861798958,-1.37414326713411,1.84756719733142,-0.602453420895226,0.386531890564479,0
1.31765651628981,2.35537933261273,0.231193177747993,-0.137255474081049,1.55914211445516,0.640521257962065,-0.271337820726037,0.312894382127893,0.68796351705319,0
1.1883877861519,2.52397423298292,-0.291232681471058,-0.579852628806368,-0.107094356813236,0.0648183108496339,-0.422050429737671,-0.159199660543413,-1.96147499333898,0
0.1820562282194,0.551315265864213,0.41240785778493,-1.69896606409096,0.0477743343817559,0.540797364124643,-0.53679544945118,-0.222504724582586,-1.80230487884253,0
0.165839597697494,0.944822922643531,0.0332408659733554,2.02872323337067,-0.258568514992222,1.59129557871101,0.618688877859468,-1.29913241590849,0.213531817191425,0
-0.263800620404716,-0.854195648013829,1.01844088855019,-0.798130076047053,-0.551585249823095,1.20590554264575,1.08799537212429,0.658177407209783,-0.278177629750477,0
-0.0494313726454759,0.596365721354262,-0.559597270367089,-0.957128926458128,-0.164952197965672,0.124357558706028,-0.0289913376608894,-0.404377973097647,1.91247876683213,0
-1.9935268815725,0.0162334112856655,-0.0965485075886759,-0.0795694583399304,-0.0863031811604374,0.226093206755709,0.702523911684491,1.47050204346754,0.719822128776694,0
-1.0540501473057,-1.69193544199737,-0.541422222320439,1.85370709487841,-0.130805147175419,0.577414203811421,-0.915489955318748,-0.585124053970269,1.09946125213368,0
-0.355248370467077,0.0729279999151861,-0.0907091555178491,0.978254632590638,-0.245779916749127,-0.159787320096296,0.18591269689392,0.831625524749646,1.5814027755237,0
-2.28042910923909,0.351485645022835,1.30131538839368,1.04850390452186,1.21282137002681,0.192773837523592,-0.144813959090567,-2.23256117129193,0.278851492385814,0
-0.302022444813013,-1.53898061126787,-1.00234770976007,0.495341679154061,-0.718881099608529,-1.57396742759895,-0.470184207286581,-1.04231439667057,0.0488029424630945,0
0.16505500069492,2.13053619933715,0.495961379755463,0.364975169874701,1.4876488173464,-0.763695870821116,-1.18979043084297,-0.827691166729622,0.031751200102445,0
-0.451076668603608,-1.46644721273232,-0.77785527266273,1.21569975631494,-0.64621018141197,1.70245872015935,0.690318467149691,-0.848228795585151,2.65433813072844,0
0.0631329387686703,0.403169120571217,-0.777534067124001,-0.712279015978611,0.110115943559098,-1.040455282528,-1.92323468933321,0.317876824222408,1.437851247218,0
1.72154663582141,-0.170709198554985,-0.266428829327821,-0.230395770016536,0.144481621129787,0.329494990227712,0.790187286181577,-1.19408418572812,-1.42150019231323,0
2.10277578564843,-2.38986729035606,0.0356728052706547,0.656457543431505,-0.629412280328653,-0.163543828776809,-0.421461126611552,-0.0409776947302697,1.39742302602795,0
0.209088384196275,1.17625666165351,1.20222100249128,-0.174548295858285,1.2893194959176,-0.175959309674748,-1.22126884366118,-1.35437306260783,-1.03303418015668,0
0.196524127376409,1.09219028343992,-0.824180633669321,-1.04060241690004,-0.14584387406042,-0.522411093199845,-0.6402446745911,1.21696595289765,1.36135892190545,0
-1.23248659848121,-0.134330446576601,-0.27296890730246,-0.67056656644635,-0.239984329716841,0.192309911964908,-1.00312019048635,-1.06077605501975,-0.0829047418852901,0
-2.15713643748696,-0.378980053260382,0.312249280692603,-1.00055446862691,-1.15209707041026,0.379280423700324,-1.58725706188206,0.445029988361577,-0.643829395912667,0
-0.917463583179553,3.28063256093829,-0.539668031496115,-0.645065400721067,-0.45938418394118,-0.330762189643832,-0.61060149735619,0.939269959752336,-1.3714292081029,0
0.195778023407094,-1.60937191541154,-0.236277877955558,-0.777925567255399,0.277812135646441,0.0114515498597501,2.47415989387457,-0.820537361178618,-1.35731180390584,0
1.37136439768197,0.0682760032615494,0.304454521994964,-0.639046193313275,-0.137582764542778,-0.362864228233921,0.661091901199229,-2.22645809090628,0.457747986042538,0
0.324026882371282,1.14019986735428,-1.17580947015428,-1.59365354787413,-0.597255994960422,-0.950279833759389,1.22543040612844,-1.46638734552172,-0.585331140520024,0
-1.09692819082755,-0.0454817950118094,-0.610728490205482,0.550540766944095,-0.412890374833674,-1.12695041154441,-1.24070600113568,-0.421859393047858,0.599749665133871,0
0.0407553443205717,1.28712711388953,0.771647744934063,-0.194713558540565,1.26035383902068,-1.16515304516628,-0.964827856394904,-0.0159658772921012,1.5579599449824,0
1.78125935307576,0.196108082741834,-1.37310386188769,-0.151620730073347,0.0863115693755481,-1.15080380870297,2.9117772999448,0.336156301812433,0.927649127491786,0
-1.4566434471593,-0.395989548789493,-0.0508251294075191,-1.51029665267156,-0.0919667728560258,-0.275424686133988,1.32498324175201,0.03190768586117,0.738119267803669,0
-0.864236127879816,0.622905305139763,1.55012121332924,0.0392109710431682,-0.251380005739372,0.970418286484546,0.560982132075298,0.688710032183528,0.219062916535159,0
-0.0796140781545304,0.403555146568982,-1.30453485178452,-1.67999174630558,-0.438690687360253,-0.433296642623676,-0.302172726684846,1.29796507579905,-0.988074350742118,0
2.25937892577921,-0.69933590253564,-0.713383289881878,-0.980044234376121,-0.637981810064402,-1.26691473187018,-1.26780384307494,0.746614233010089,0.04227313609366,0
-0.301830859480839,-2.02187974263615,1.41434229857586,-0.505562151850325,-0.706006350339277,0.54592723562802,1.30418029022843,0.371396463315653,0.562288213799125,0
1.0515225295127,0.116238812362166,-0.0544978022093883,-1.39422450063399,-0.383729804973504,-0.265852896391348,-0.156173410308304,-1.1416019446576,-0.436517692447697,0
-0.265858711885795,-0.851011807466431,0.624755719957383,-0.0480403775286529,-0.81984280600579,-0.524721086351312,0.573459294465553,0.577009958790881,-1.17728044186334,0
0.457146378244706,-2.91704917004552,-1.14049850240392,-1.20648122193814,-2.090332087096,2.21487270863101,-1.4127547287284,-0.0192963924028547,-1.94691947096707,0
-0.26864527994238,-1.56203457057459,-0.244316219808898,-1.36518921265509,-1.10398534422911,1.48185920228051,-1.0105145976973,0.329590005433538,-0.287930303141362,0
1.29610315047363,0.466689692119667,-1.15109769752291,0.0685484250799969,0.144292566100273,1.25586111663846,1.20621114161081,-1.15990097332036,-0.220730986263727,0
2.18271813843166,-0.440274801451497,-0.0262803936057065,-0.082760436976394,0.159708023852778,0.375522955893394,0.664376508728012,-1.98727833886387,-0.00269075743647952,0
0.25306115161745,1.93805166749806,0.981063253263216,1.42560690377813,-0.0460757217888435,-0.266434676444538,0.498619361435479,0.0138938782925003,1.0435934971319,0
0.903214225125769,1.27633579302164,0.771569006834926,0.733082400772453,1.15589566290996,0.681897064359531,-2.49946454877012,-1.68810555591472,-0.0335497567752575,0
-1.30549784347216,-0.184990571550424,0.263415033342676,0.0681500620612284,-0.214471665862052,-0.258272445218323,-1.82833027710504,2.04210663199063,0.632891972673947,0
-0.586440181072478,-1.17301040918148,-0.57597385178616,0.766441373328333,-0.814440260379512,-0.806803233171265,-0.441668001353068,0.328946484098563,0.562031551581511,0
0.00365523534012988,-1.25651061128147,-0.16614475984027,0.672763831944974,0.167978975743818,-1.68296570048777,0.706520701474613,-0.418808776343802,0.157770752579836,0
-1.99126719084,1.12632626674846,1.15534305492965,-0.0804992688661136,0.352119365953543,-1.93947262236757,-1.39982402573729,-0.164032625971249,-0.0818912080009925,0
-0.432435827545415,0.506339855217532,-0.119587814002787,-1.10336275303003,-0.147892355400087,-0.703589833477499,-0.15926217551396,-2.99725163116406,-0.0551486041030522,0
